Country Name,Country Code,Indicator Name,Indicator Code,Year,GDP
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2008,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2009,1846.51
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2010,1826.04
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2011,1802.29
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2012,1848.67
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2013,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2014,1992.45
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,2106.49
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,1985.08
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,2022.08
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,2244.17
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,2036.91
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,2166.24
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2022,2290.69
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1960,163.39
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1961,210.39
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1962,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1963,194.14
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1964,384.85
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1965,397.65
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1966,213.71
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1967,428.96
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,238.81
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,484.14
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,712.04
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,470.28
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,524.46
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,727.11
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,539.24
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,838.79
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,758.54
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,841.18
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,982.01
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,992.56
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,1019.91
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,1002.13
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,1115.86
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,1109.3
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,1210.27
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,1157.61
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,1193.93
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,1332.24
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,1528.28
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,1549.52
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,1733.34
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,1765.56
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1999,
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2000,1821.65
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2001,1885.94
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2002,
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2003,1726.51
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2004,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2005,2242.04
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2006,2027.6
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2007,2033.61
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2008,2186.57
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2009,2223.28
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2010,2354.13
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2011,
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2012,2393.63
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2013,2422.35
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2014,2391.91
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,2482.8
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,2621.8
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,2463.08
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,2702.21
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,2713.11
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2022,2755.96
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1960,37.77
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1961,
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1962,143.43
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1963,265.65
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1964,435.7
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1965,438.08
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1966,357.71
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1967,756.28
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,599.24
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,765.29
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,821.08
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,916.69
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,1019.56
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,1068.47
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,1114.95
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,1061.21
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,1100.54
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,1255.97
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,1381.02
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,1330.43
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,1524.22
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,1627.96
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,1456.06
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,1529
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,1773.44
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,1755.22
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,2007.89
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,1980.07
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,2006.61
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,2001.07
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,2049.38
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,2428.9
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,2376.82
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,2781.94
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,2753.42
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1999,2569.48
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2000,2641.98
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2001,2817.17
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2002,2952.93
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2003,2683.8
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2004,2733.96
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2005,
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2006,3100.86
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2007,3157.27
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2008,3279.56
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2009,3117.61
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2010,3070.96
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2011,3453.37
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2012,3349.74
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2013,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2014,3577.06
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,3706.87
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,3680.34
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,3711.76
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,3850.47
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,3817.72
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,3946.06
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2022,4134.65
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1960,53
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1961,70.87
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1962,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1963,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1964,-63.95
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1965,204.84
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1966,363.11
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1967,106.04
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,228.09
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,352.83
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,478.43
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,341.56
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,350.39
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,255.95
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,496.42
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,723.52
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,583.54
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,651.21
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,651.13
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,604.16
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,801.03
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,774.51
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,786.92
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,720.86
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,981.98
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,951.33
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,1051.5
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,934.79
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,939.58
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,975.04
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,907.14
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,1164.63
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,967.6
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,1061.1
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,1009.61
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,1241.8
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,1268.6
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1999,1284.2
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2000,1245.84
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2001,1266.11
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2002,1463
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2003,
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2004,
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2005,1427.73
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2006,1567.6
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2007,1713.05
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2008,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2009,1607.94
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2010,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2011,1691.58
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2012,
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2013,1749.55
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2014,1798.91
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,1869.78
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,1782.47
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,1813.45
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,1809.42
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,1821.47
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,2063.91
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2022,
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1960,89.29
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1961,154.37
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1962,220.89
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1963,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1964,283.72
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1965,206.99
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1966,353.35
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1967,268.07
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,458.13
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,558.53
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,530.83
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,660.19
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,778.05
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,797.57
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,871.26
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,836.94
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,1072.06
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,888.22
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,1105.53
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,1225.91
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,1206.75
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,1207.72
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,1415.1
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,1220.13
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,1424.56
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,1604.18
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,1520.34
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,1637.05
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,1657.6
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,1698.99
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,1918.8
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,1734.68
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,2083.68
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,2056.56
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1999,2133.77
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2000,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2001,2111.57
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2002,2034.19
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2003,2175.99
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2004,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2005,2459.94
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2006,2270.56
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2007,2395.67
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2008,2468.03
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2009,2394.53
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2010,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2011,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2012,2667.39
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2013,2692.68
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2014,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,2839.06
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,2869.14
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,2904.46
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,2919.74
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,3075.48
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,3259.83
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,3159.4
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2022,3295.97
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1960,-51.63
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1961,-51.15
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1962,61.03
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1963,292.59
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1964,306.83
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1965,274.55
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1966,135.41
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1967,307.48
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,421.52
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,258.01
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,391.79
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,512.84
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,611.31
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,376.49
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,618.32
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,796.35
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,819.11
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,846.51
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,746.68
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,864.23
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,1042.12
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,1119.73
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,1089.87
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,1100.18
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,1133.64
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,1078.49
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,1159.52
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,1377.87
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,1155.13
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,1294.04
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,1497.22
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,1262.42
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,1406.28
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,1376.86
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1999,1578.67
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2000,1696.19
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2001,
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2002,1522.2
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2003,1701.34
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2004,1740.21
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2005,1842.22
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2006,
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2007,1858.3
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2008,2088.22
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2009,
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2010,1944.88
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2011,
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2012,2030.12
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2013,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2014,2229.27
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,2217.91
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,2092.16
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,2265.75
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,2354.1
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,2478.18
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,2452.56
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,2478.32
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2022,2446.67
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1960,79.58
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1961,62.64
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1962,77.17
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1963,249.19
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1964,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1965,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1966,142.76
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1967,397.41
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,651.97
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,638
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,594.93
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,831.21
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,1007.25
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,948.98
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,1002.74
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,1111.43
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,1153.61
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,1346.09
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,1309.89
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,1274.92
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,1593.97
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,1466.7
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,1595.49
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,1514.63
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,1668.6
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,1720.24
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,1557.01
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,2004.34
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,1988.72
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,1876.78
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,1863.11
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,2095.69
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,2179.42
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,2219.86
